,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
2011-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014268377670439515,0.0003754836229063036,0.0007509672458126072,0.000375483622906303,0.000375483622906303,0.0003754836229063036,0.0007509672458126072,0.000375483622906303,0.000750967245812606,0.000375483622906303,0.003003868983250434,0.020276115636940362,0.003003868983250424,0.0037548362290630425,0.010513541441376483,0.007885156081032362,0.009011606949751273,0.03154062432412945,0.011264508687189128,0.024030951866003392,0.0251574027347223,0.01577031216206478,0.012015475933001655,0.006758705212313477,0.007134188835219781,0.007509672458126035,0.00788515608103239,0.007134188835219733,0.01239095955590804,0.015394828539158474,0.0217780501285655,0.6338163554658416,0.5643518852281754,0.7659865907288556,0.6935182515079439,0.5256770720688259,0.29287722586691534,0.029663206209598038,0.0,0.0,0.0,0.0
2011-10-03,0.013029968928535631,0.0010023053021950485,0.0010023053021950485,0.0010023053021950485,0.0010023053021950485,0.000668203534796699,0.0008352544184958738,0.0011693561858942235,0.0010023053021950478,0.0011693561858942244,0.0010023053021950494,0.0008352544184958732,0.0008352544184958732,0.0011693561858942244,0.0011693561858942244,0.0008352544184958732,0.001336407069593397,0.0006682035347966985,0.0013364070695934015,0.0015034579532925715,0.003842170325081016,0.008185493301259585,0.00467742474357689,0.009688951254552127,0.00434332297617854,0.003006915906585143,0.002839865022885978,0.003842170325081016,0.005345628278373588,0.00451037385987773,0.00618088269686944,0.007183187999064532,0.006682035347967008,0.013698172463332272,0.01186061274264144,0.021215462229795104,0.04276502622698885,0.09822591961511501,0.2711235842437595,0.6950987270722679,0.44068023119842414,0.5636296816010132,0.5343957769536615,0.6072299622465018,0.3825465236711086,0.002505763255487628,0.0,0.0,0.0,0.0
2011-10-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003558557152891489,0.00020530137420527822,0.00013686758280351903,0.00020530137420527854,0.00020530137420527822,0.00020530137420527822,0.00013686758280351879,0.00013686758280351927,0.00027373516560703757,0.00034216895700879703,0.0015055434108387118,0.0004790365398123158,0.00034216895700879703,0.0005474703312140751,0.0013002420366334288,0.0015739772022404714,0.001710844785043985,0.003353255778686211,0.002053013742052789,0.0032848219872844402,0.012865552783530809,0.0059537398519530875,0.006843379140175917,0.013413023114744889,0.017724351973055625,0.040786539675448735,0.10449839947048696,0.23137464872934776,0.5908573549627927,0.45919074030580714,0.6263060589088999,0.6383504061956139,0.675030918386957,0.33546244545142345,0.007664584636997078,0.0,0.0,0.0,0.0
2011-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010538564774920755,0.00012254145087117158,0.00024508290174234397,0.00465657513310452,0.01482751555541176,0.0012254145087117199,0.0030635362717792896,0.001470497410454059,0.0015930388613252305,0.0024508290174234315,0.0056369067400739116,0.0026959119191657744,0.0037987849770063187,0.004534033682233363,0.004043867878748648,0.006372155445300943,0.007229945601399147,0.010906189127534233,0.015072598457154154,0.020219339393743242,0.05244774097286161,0.13553084466351623,0.19974256492000897,0.529379067763463,0.4825682335306753,0.5866059253202963,0.5173700055780881,0.5646710056143606,0.48550922835158017,0.1133508420558341,0.0,0.0,0.0,0.0
2011-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2763268579924485,0.0013973545284068213,0.0006986772642034106,0.0006986772642034095,0.0006986772642034095,0.0006986772642034106,0.0010480158963051159,0.0006986772642034095,0.0010480158963051143,0.0006986772642034095,0.0010480158963051178,0.0006986772642034095,0.001397354528406819,0.0027947090568136474,0.012925529387763075,0.005240079481525571,0.005240079481525571,0.004192063585220457,0.007685449906237531,0.006288095377830685,0.012226852123559666,0.012226852123559707,0.010829497595152811,0.0031440476889153537,0.013973545284068238,0.02340568835081414,0.07545714453396847,0.043317990380611245,0.0656756628351207,0.07895053085498553,0.11877513491457921,0.4845326827250661,0.42095305168255565,0.5568457795701155,0.5792034520246284,0.4897727622065917,0.3737923363488228,0.09327341477115549,0.0,0.0,0.0,0.0
2011-10-07,0.0,0.0,0.0030264540016240416,0.00015520276931405342,0.00015520276931405342,0.00015520276931405342,0.00015520276931405342,0.00015520276931405342,0.00023280415397107995,0.00015520276931405355,0.00015520276931405355,0.00015520276931405328,0.00015520276931405328,0.0002328041539710803,0.00015520276931405355,0.00023280415397107995,0.00015520276931405328,0.00015520276931405328,0.008846557850901068,0.0020176360010826927,0.0010088180005413463,0.0020952373857397264,0.001086419385198373,0.001086419385198373,0.0020176360010826927,0.008303348158301851,0.0038800692328513453,0.004268076156136466,0.004966488618049705,0.0038800692328513453,0.005587299695305899,0.004423278925450534,0.008070544004330799,0.019788353087541725,0.03235977740198022,0.03414460924909161,0.06898763096009691,0.11042677036694928,0.25825740813858383,0.6025747518618139,0.39033496482484537,0.5369239804419655,0.6198022592556739,0.6299680406457444,0.39995753652231397,0.017227507393859975,0.0,0.0,0.0,0.0
2011-10-08,0.13602879624979072,0.006975835705117473,0.0034879178525587364,0.006975835705117473,0.0034879178525587364,0.0034879178525587364,0.006975835705117473,0.0034879178525587364,0.006975835705117467,0.006975835705117478,0.003487917852558739,0.0034879178525587333,0.006975835705117467,0.003487917852558739,0.006975835705117478,0.0034879178525587333,0.07673419275629213,0.024415424967911135,0.017439589262793726,0.013951671410234933,0.020927507115352403,0.07324627490373366,0.0941737820190858,0.055806685640939734,0.034879178525587334,0.04534293208326354,0.05231876778838118,0.059294603493498466,0.041855014230704805,0.05231876778838118,0.13254087839723144,0.07324627490373366,0.0767341927562924,0.05231876778838083,0.08371002846140989,0.05231876778838083,0.10114961772420361,0.09068586416652737,0.11858920698699654,0.27554551035214087,0.27554551035214087,0.22322674256375818,0.38715888163402074,0.4569172386851956,0.4673809922428687,0.04534293208326368,0.0,0.0,0.0,0.0
2011-10-09,0.0037722508913289963,0.0001347232461188927,0.0002694464922377854,0.0002694464922377854,0.0001347232461188927,0.0002694464922377854,0.0001347232461188927,0.00040416973835667817,0.0002694464922377852,0.00013472324611889282,0.0004041697383566785,0.00673616230594463,0.005658376336993489,0.0005388929844755713,0.0006736162305944642,0.0002694464922377852,0.0005388929844755704,0.00040416973835667784,0.0005388929844755723,0.0005388929844755704,0.0010777859689511408,0.004176420629685685,0.001751402199545604,0.0010777859689511408,0.0016166789534267114,0.0025597416762589598,0.005523653090874615,0.005388929844755704,0.005388929844755704,0.004984760106399043,0.009565350474441342,0.007679225028776904,0.017379298749337205,0.02505852377811394,0.043380885250283566,0.02802243519272957,0.057257379600529554,0.09875213940514861,0.2668867505615254,0.6155505115172224,0.4238393322900376,0.5115441655134335,0.5190886672960949,0.5775585561116946,0.4746299960768571,0.05604487038545951,0.0,0.0,0.0,0.0
2011-10-10,0.004053541672902884,0.0003118108979156065,0.00020787393194373767,0.0003118108979156065,0.00020787393194373767,0.00020787393194373767,0.00010393696597186883,0.00020787393194373767,0.00010393696597186874,0.00020787393194373783,0.00010393696597186892,0.00010393696597186874,0.00020787393194373748,0.00010393696597186892,0.00020787393194373783,0.00010393696597186874,0.00020787393194373748,0.005924407060396518,0.00041574786388747637,0.00041574786388747496,0.0005196848298593438,0.0028062980812404653,0.002598424149296719,0.0010393696597186875,0.002390550217352981,0.0022866132513811124,0.003325982911099811,0.0037417307749872744,0.0034299198770716684,0.0030141720131842036,0.005300785264565288,0.0054047222305371925,0.009874011767327563,0.01881259084090818,0.025360619697136058,0.021722825888120495,0.050097617598440905,0.0982204328434163,0.21785188067703615,0.5801761440549733,0.41751479230899813,0.5411997818155188,0.5794485852931702,0.6550107595547191,0.4941163362302623,0.02889447654017961,0.0,0.0,0.0,0.0
2011-10-11,0.012771166243253385,0.00024559935083179584,0.00024559935083179584,0.00012279967541589792,0.00024559935083179584,0.00012279967541589792,0.00012279967541589792,0.00024559935083179584,0.00012279967541589784,0.00024559935083179606,0.00024559935083179606,0.00012279967541589784,0.00012279967541589784,0.00024559935083179606,0.00024559935083179606,0.00012279967541589784,0.0002455993508317957,0.00012279967541589784,0.0002455993508317965,0.000736798052495387,0.006017184095378994,0.002455993508317965,0.004789187341220016,0.0013507964295748761,0.004297988639556423,0.008227578252865155,0.005403185718299523,0.006876781823290278,0.006631182472458483,0.005034786692051828,0.006753982147874357,0.00552598539371542,0.013385164620332908,0.03192791560813333,0.05169866335009316,0.03634870392310564,0.03868189775600795,0.08497737538780159,0.16897235337227484,0.4824799247090642,0.43188645843771417,0.5157586367467691,0.5060574623889167,0.5851404533567551,0.5471953536532389,0.21293463717116756,0.0001227996754158974,0.0,0.0,0.0
2011-10-12,0.004499320053974282,0.0002194790270231357,0.0003292185405347036,0.0002194790270231357,0.0003292185405347036,0.0002194790270231357,0.0002194790270231357,0.0003292185405347036,0.00021947902702313554,0.00032921854053470385,0.004609059567485854,0.0003292185405347033,0.0003292185405347033,0.0005486975675578398,0.0005486975675578398,0.0004389580540462711,0.0004389580540462711,0.0004389580540462711,0.00043895805404627254,0.0006584370810694066,0.0016460927026735166,0.003731143459393316,0.0021947902702313554,0.0021947902702313554,0.004718799080997414,0.0013168741621388132,0.0029629668648123394,0.003731143459393304,0.004938278108020549,0.006035673243136247,0.007023328864740313,0.006035673243136247,0.006803849837717224,0.014266136756503761,0.022167381729336764,0.017777801188873916,0.03796987167500258,0.07769557556619024,0.23385490329315012,0.5490267860983754,0.4234847826411414,0.5809609845302377,0.5685604195034345,0.6068595097189717,0.48856031415349804,0.09766816702529564,0.0,0.0,0.0,0.0
2011-10-13,0.00024874433857885393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008706051850259909,0.0022386990472096835,0.002736187724367391,0.0017412103700519819,0.004974886771577058,0.007089213649497355,0.012188472590363875,0.017287731531230276,0.030346809306620256,0.02686438856651611,0.055469987503084565,0.12536714664374268,0.31814400904235285,0.5280842308029082,0.39724470871043077,0.5550729915387103,0.5901459432783324,0.6222339629550047,0.4713705216069262,0.01815833671625638,0.0,0.0,0.0,0.0
2011-10-16,0.0024127284644053313,0.000209802475165681,0.0003147037127485215,0.000209802475165681,0.000209802475165681,0.000209802475165681,0.0003147037127485215,0.000209802475165681,0.0003147037127485213,0.00020980247516568117,0.00031470371274852177,0.00010490123758284041,0.0003147037127485213,0.00031470371274852177,0.00020980247516568117,0.0003147037127485213,0.0003147037127485213,0.00020980247516568082,0.0003147037127485223,0.0003147037127485213,0.0006294074254970426,0.0007343086630798853,0.003042135889902372,0.0005245061879142021,0.0014686173261597658,0.003042135889902372,0.003251938365068064,0.004196049503313617,0.0038813457905650947,0.0034617408402337455,0.003986247028147922,0.006084271779804764,0.021609654942065196,0.01573518563742601,0.024022383406470536,0.030211556423857935,0.05014279156459789,0.09462091629972237,0.27106479791405874,0.5869224242759941,0.40880012286033046,0.5772715104183689,0.5583892876534614,0.5733901646278077,0.47237027283552885,0.06168192769871037,0.0,0.0,0.0,0.0
2011-10-17,0.007702655562309522,0.00039166045232082316,0.0002611069682138821,0.0002611069682138821,0.00039166045232082316,0.0002611069682138821,0.0002611069682138821,0.00039166045232082316,0.0002611069682138819,0.0003916604523208235,0.0003916604523208235,0.0002611069682138819,0.0002611069682138819,0.0003916604523208235,0.0003916604523208235,0.00039166045232082283,0.00039166045232082283,0.006136013753026224,0.0007833209046416483,0.0009138743887485866,0.0023499627139249367,0.004830478911956831,0.002088855745711055,0.0013055348410694096,0.0016971952933902323,0.0023499627139249367,0.002741623166245769,0.0036554975549943462,0.004961032396063756,0.004569371943742948,0.003655497554994334,0.012533134474266372,0.02819955256709934,0.01540531112461898,0.047652021699033605,0.04699925427849858,0.04451873808046701,0.08433755073308413,0.2774261537272486,0.601198794312465,0.4333070137509385,0.4981920953520849,0.5241722386893696,0.5867073575765946,0.47390914730819406,0.05822685391169586,0.0,0.0,0.0,0.0
2011-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01727130327139631,0.0008811889424181821,0.0008811889424181791,0.001057426730901815,0.003877231346640001,0.00422970692360726,0.0019386156733199938,0.0024673290387709013,0.0033485179811890806,0.005110895866025455,0.010398029520534514,0.006873273750861797,0.004229706923607274,0.005110895866025421,0.004053469135123638,0.007049511539345457,0.007930700481763584,0.011807931828403638,0.01691882769442898,0.034013893177341825,0.0726099688552582,0.19174671387019512,0.5415787240102147,0.4245568324570801,0.5528579424731637,0.5962124384401419,0.5500381378574293,0.513556915641313,0.19527146963986913,0.0,0.0,0.0,0.0
2011-10-19,0.005365757741922977,0.0010385337565012214,0.0005192668782506107,0.0006923558376674808,0.0005192668782506107,0.0005192668782506107,0.0006923558376674808,0.0006923558376674808,0.0006923558376674803,0.000519266878250611,0.0006923558376674814,0.0005192668782506103,0.0005192668782506103,0.0006923558376674814,0.0006923558376674814,0.0008654447970843504,0.0005192668782506103,0.007096647336091673,0.001038533756501224,0.0012116227159180905,0.003115601269503661,0.006750469417257955,0.0060581135795904515,0.0019039785535855706,0.0025963343912530513,0.0032886902289205313,0.0069235583766748265,0.007789003173759153,0.0060581135795904515,0.006058113579590472,0.008308270052009735,0.006058113579590472,0.004846490863672378,0.010731515483845908,0.03219454645153794,0.03409852500512329,0.06386982602482527,0.11302709049921653,0.2298621381056027,0.5769055017364298,0.41350952404690394,0.5029965160654227,0.5092277186044334,0.5364026852328821,0.49711149144524913,0.17256969253862003,0.0005192668782506084,0.0,0.0,0.0
2011-10-20,0.01682255568265931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015494459181396717,0.0007378313895903224,0.0010329639454264479,0.0010329639454264479,0.0038367232258696765,0.003541590670033536,0.00147566277918064,0.001918361612934832,0.001918361612934832,0.0019183616129348382,0.0020659278908528957,0.003541590670033536,0.005017253449214192,0.008116145285493492,0.01874091729559419,0.019626314963102576,0.012985832456789586,0.020511712630610964,0.024053303300644348,0.04648337754419032,0.11436386538649997,0.20467442747235406,0.5873137861138966,0.4220395548456644,0.5569151328627716,0.5592761933094644,0.6031033778511296,0.4736877521169838,0.05563248677511031,0.0,0.0,0.0,0.0
2011-10-21,3.1411677753141167,0.2771618625277162,0.18477457501847744,0.18477457501847744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-10-22,0.004344951734270773,0.0002506702923617754,0.00016711352824118358,0.00016711352824118358,0.00016711352824118358,0.00016711352824118358,0.00016711352824118358,0.00016711352824118358,0.0002506702923617752,0.00016711352824118372,0.00025067029236177556,0.00016711352824118344,0.00016711352824118344,0.00016711352824118372,0.00025067029236177556,0.00016711352824118344,0.0002506702923617752,0.00016711352824118344,0.000250670292361776,0.0002506702923617752,0.0007520108770853255,0.0013369082259294721,0.0009191244053265089,0.0003342270564823669,0.0010026811694471007,0.003008043508341302,0.002423146159497168,0.005681859960200237,0.006517427601406155,0.0053476329037178885,0.0075201087708532295,0.011113049628038737,0.013452639023415312,0.009525471109747425,0.014121093136380047,0.024147904830850924,0.059074632233258546,0.08973996466551581,0.22927976074690293,0.6114683998344923,0.44769714215813194,0.5836439973823312,0.5275774086574179,0.6123039674756982,0.4584759647296852,0.05330921550893769,0.0,0.0,0.0,0.0
2011-10-23,0.006095817153588142,0.0003099568044197361,0.00020663786961315736,0.0004132757392263147,0.0003099568044197361,0.0003099568044197361,0.0004132757392263147,0.0003099568044197361,0.0004132757392263144,0.0004132757392263151,0.0003099568044197363,0.0002066378696131572,0.0003099568044197358,0.0003099568044197363,0.0004132757392263151,0.0004132757392263144,0.0004132757392263144,0.0002066378696131572,0.0004132757392263158,0.0004132757392263144,0.000516594674032893,0.002066378696131579,0.0023763355005513077,0.001549784022098679,0.0011365082828723645,0.0012398272176789432,0.0026862923049710526,0.002582973370164465,0.005785860349168401,0.006509092892814474,0.0038228005878433954,0.006302455023201315,0.008368833719332894,0.011365082828723607,0.02035383015689605,0.020870424830928807,0.05868515497013684,0.13255819335684077,0.3041709440705664,0.6503926946074144,0.3936451416130658,0.48518571785169146,0.5065727373566565,0.5994564597477711,0.5012001527467111,0.04587360705412105,0.0,0.0,0.0,0.0
2011-10-24,0.006505817267164266,0.0005332637104233004,0.00031995822625398025,0.00042661096833864035,0.00042661096833864035,0.00031995822625398025,0.00042661096833864035,0.00042661096833864035,0.00042661096833863997,0.0005332637104233009,0.0003199582262539805,0.00031995822625398003,0.0005332637104233,0.0003199582262539805,0.0005332637104233009,0.0005332637104233,0.00031995822625398003,0.00031995822625398003,0.00031995822625398106,0.0005332637104233,0.0021330548416932,0.010451968724296715,0.007678997430095519,0.0051193316200636805,0.0020264020996085402,0.0020264020996085402,0.0021330548416932074,0.00298627677837048,0.0057592480725716395,0.005652595330487,0.0060792062988256,0.0070390809775875834,0.007572344688010886,0.012798329050159157,0.023036992290286638,0.025809963584487634,0.04532741538598065,0.07017750429170651,0.17117765104587873,0.5362499872016723,0.4510344462760287,0.5547009115823148,0.5400894859167201,0.5628065199807527,0.5141728695901442,0.1994406276983149,0.0,0.0,0.0,0.0
2011-10-25,0.011206741975972745,0.0005093973625442157,0.0005093973625442157,0.0005093973625442157,0.00038204802190816177,0.00038204802190816177,0.00038204802190816177,0.0005093973625442157,0.0005093973625442152,0.00038204802190816204,0.0006367467031802702,0.00038204802190816144,0.00038204802190816144,0.0005093973625442161,0.00038204802190816204,0.0006367467031802691,0.0005093973625442152,0.00038204802190816144,0.000509397362544217,0.0006367467031802691,0.0017828907689047533,0.004329877581625844,0.0016555414282686995,0.0012734934063605382,0.00267433615335713,0.0029290348346292373,0.003438432197173464,0.003947829559717668,0.006876864394346906,0.006494816372438766,0.007768309778799256,0.008659755163251688,0.008023008460071417,0.017701558348411417,0.04406287186007477,0.033747575268554146,0.0481380507604285,0.10060597910248284,0.21203665215902887,0.5842787748382169,0.4374449850848463,0.5450551779223085,0.4948795377117068,0.5698882993463427,0.5051948343032238,0.11474175591308486,0.0,0.0,0.0,0.0
